task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T7,18.38,108.83,25.71,102.78,1.08,99.28,10.17,106.99,1.13,106.63,25.56,99.07,1.0,101.04,9.65,103.44,1.0
T10,18.779,105.77,24.35,112.24,0.99,115.52,10.86,103.19,1.15,114.38,23.91,103.93,1.13,117.29,11.7,112.2,1.05
T8,20.415,98.56,25.54,109.57,1.13,95.15,10.59,111.72,1.06,103.65,25.34,101.12,1.13,99.52,10.2,103.7,1.06
T5,20.889,111.3,27.69,95.83,0.95,94.29,10.17,95.21,0.97,100.58,27.9,93.56,1.03,96.11,9.68,106.1,1.04
T8,21.243,110.59,25.66,109.09,1.11,106.69,11.58,103.26,0.99,103.51,29.04,117.74,1.03,93.17,10.41,117.25,1.06
T3,22.2,114.26,29.27,104.86,1.09,99.07,11.57,114.42,0.94,109.97,28.5,105.76,1.05,100.4,10.76,106.37,0.95
T4,22.524,105.25,24.83,103.52,1.16,111.92,10.92,108.84,1.03,111.42,25.36,111.64,1.03,111.01,10.28,93.6,1.09
T10,22.703,100.68,27.05,108.01,1.05,104.26,11.71,99.77,0.99,110.31,26.06,103.49,1.1,99.78,11.57,97.06,1.16
T3,22.924,101.96,28.01,111.53,1.07,105.8,11.5,106.68,0.96,104.86,29.43,98.29,1.11,95.61,11.25,105.02,1.02
T10,23.043,106.91,23.65,115.5,1.06,104.8,10.29,98.02,1.14,102.58,26.57,115.29,1.09,100.28,11.89,96.11,1.01
T6,24.687,108.2,23.85,98.81,1.14,108.52,10.13,109.93,1.1,102.99,27.6,113.57,1.01,97.47,10.29,100.37,1.14
T2,25.631,98.12,25.65,114.32,1.13,104.06,10.0,98.04,1.14,98.38,26.54,111.32,1.15,105.85,10.04,101.22,1.06
T7,25.971,98.26,23.1,115.55,1.13,104.7,11.16,114.15,1.07,102.37,25.78,108.06,1.07,102.97,9.73,113.86,1.03
T3,26.616,107.43,26.91,111.01,0.98,97.62,10.69,116.66,1.11,112.08,27.37,104.14,1.09,94.21,11.04,111.41,0.94
T10,27.496,111.56,25.24,116.6,0.99,117.51,10.5,112.3,1.11,105.45,26.73,107.74,1.08,108.02,11.04,110.47,1.02
T5,29.075,104.18,28.17,102.72,1.07,102.36,10.39,99.2,1.08,95.88,26.83,107.44,1.03,108.62,10.19,108.1,1.09
T3,30.149,109.19,27.64,100.44,1.04,101.24,10.04,111.5,1.06,115.91,28.86,98.11,1.08,110.11,9.99,110.83,0.98
T10,32.118,113.13,26.18,119.13,1.16,111.9,11.9,96.38,1.12,99.75,25.09,114.52,1.12,102.93,11.7,107.83,1.16
T2,32.184,106.88,26.17,101.43,1.12,109.1,11.03,97.14,1.07,105.41,27.95,109.06,0.99,95.23,9.74,106.75,1.12
T2,32.826,112.96,29.35,110.43,1.16,93.36,10.26,96.34,1.16,102.63,28.72,105.85,0.99,101.43,9.88,109.77,1.14
T4,33.702,102.44,26.29,110.63,1.04,96.81,10.17,95.66,0.99,98.91,28.12,109.74,1.17,109.56,10.24,107.1,0.95
T2,33.846,101.59,25.98,100.25,1.15,98.69,9.71,101.33,1.18,100.81,29.06,105.06,1.07,102.9,10.47,97.94,1.04
T6,34.388,100.07,26.96,109.2,1.01,108.22,11.45,95.46,1.02,103.56,26.72,99.33,0.98,107.61,10.13,105.71,1.01
T10,34.516,113.98,26.78,104.86,1.06,103.3,11.15,104.06,1.01,116.52,26.72,100.64,1.14,101.65,11.3,102.22,1.04
T10,37.741,100.21,25.67,109.8,1.14,115.52,10.15,97.64,0.99,102.58,23.27,104.5,1.0,108.36,10.93,112.21,1.09
T2,39.048,100.93,26.79,106.47,1.02,105.13,11.05,94.33,1.14,101.4,26.54,109.51,1.17,108.09,10.51,95.88,1.18
T6,39.689,110.74,26.01,110.06,1.06,112.06,9.91,96.75,1.14,108.42,27.08,101.54,1.01,109.5,9.83,103.96,1.08
T1,40.168,100.03,25.6,100.72,1.03,111.14,10.41,110.28,0.98,106.33,27.12,112.44,0.98,110.78,9.59,112.83,1.03
T1,42.593,107.88,24.34,96.89,1.02,100.18,9.33,98.12,1.1,96.42,27.23,98.12,0.96,101.46,9.9,96.08,1.02
T6,43.884,111.69,25.6,103.64,0.98,103.9,10.47,107.5,1.09,105.48,28.0,111.15,1.02,98.92,9.7,103.87,1.14
T4,44.478,105.14,25.27,108.04,1.01,109.54,10.03,105.57,1.08,94.46,25.91,117.18,1.17,97.18,10.84,108.02,1.05
T4,47.019,102.25,25.91,108.84,1.15,101.84,10.21,92.88,0.99,105.18,25.83,110.63,1.14,110.43,10.34,109.42,0.97
T6,47.747,114.91,27.69,103.66,0.97,99.86,10.9,103.98,1.16,112.88,24.7,108.57,0.98,103.73,9.67,95.12,1.13
T2,47.929,114.94,27.0,105.94,1.12,109.22,10.18,93.72,1.02,112.08,25.72,110.0,1.04,106.21,10.63,109.36,1.0
T7,48.039,96.53,25.04,106.02,1.09,94.69,9.78,100.8,1.03,110.08,23.22,114.79,1.06,104.77,10.01,98.37,0.99
T7,48.793,101.91,25.71,98.51,1.06,103.6,10.23,100.18,1.05,100.88,27.01,99.62,1.07,98.48,10.14,106.91,1.0
T4,50.426,100.87,27.53,116.3,1.13,98.49,11.56,93.19,0.94,94.74,27.22,109.17,1.12,107.5,11.62,107.8,0.93
T9,50.715,103.94,26.02,97.64,1.1,103.28,10.8,99.86,0.99,103.59,25.14,107.81,0.96,100.7,10.48,110.79,1.0
T5,51.245,112.14,28.13,96.83,1.08,100.7,10.59,106.97,1.09,110.34,25.74,105.32,1.02,105.81,10.42,104.71,0.96
T8,52.839,109.4,27.99,106.43,1.09,95.24,11.78,112.96,1.06,97.69,28.69,108.73,1.08,103.88,10.19,105.46,0.98
T7,55.855,98.7,25.86,101.64,1.04,98.5,10.72,112.2,1.07,95.0,26.12,101.2,1.1,106.72,9.8,98.1,1.11
T8,57.483,108.8,25.81,116.08,1.06,108.08,11.28,117.17,1.06,104.82,28.35,115.5,1.15,107.98,10.2,117.21,1.06
T8,57.571,98.92,27.01,110.64,1.06,106.14,10.64,118.36,1.06,108.74,28.59,107.2,1.1,97.68,11.12,100.53,1.04
T5,59.079,113.79,27.15,94.87,1.08,94.41,10.26,106.1,0.98,102.15,27.39,105.89,1.01,103.97,9.44,105.03,1.04
T8,59.553,107.78,27.83,105.38,1.16,106.9,10.28,106.5,1.08,105.29,28.66,116.22,1.16,110.43,10.28,113.5,1.02
T5,60.521,109.05,24.39,94.78,0.96,105.35,10.53,107.91,1.13,111.06,25.89,105.31,1.08,111.18,11.15,106.15,0.98
T9,62.385,96.37,24.59,97.84,0.96,100.88,10.49,99.72,1.02,105.04,25.0,100.32,1.07,107.64,11.88,96.2,0.98
T5,63.171,98.4,25.65,102.95,0.97,99.68,9.77,97.71,1.03,96.42,28.29,101.92,1.01,104.43,9.45,104.04,1.03
T6,63.267,108.79,24.48,105.39,1.01,104.51,9.75,99.45,1.13,105.78,25.89,110.46,1.08,108.6,11.41,108.14,1.15
T6,63.793,117.29,23.99,98.38,0.99,110.16,9.92,95.52,1.05,112.3,24.68,103.84,1.01,109.09,10.98,106.43,1.12
T3,64.004,101.98,27.41,109.17,1.04,93.87,10.01,117.78,1.01,116.78,27.96,103.64,1.08,106.24,11.14,100.63,0.99
T6,64.878,108.12,23.98,105.77,1.07,105.16,10.1,98.03,1.14,105.51,26.72,105.39,1.14,97.3,10.03,103.55,1.12
T6,65.809,107.68,27.37,101.07,1.03,109.88,10.45,97.68,1.14,115.72,27.17,111.65,0.98,110.35,11.12,107.09,1.15
T2,66.856,99.08,25.41,106.55,1.12,98.8,9.97,97.41,1.06,102.25,26.73,105.04,1.0,109.24,10.5,106.13,1.18
T1,67.517,109.89,27.02,103.58,1.01,103.49,10.6,107.72,0.95,103.56,23.44,99.01,1.0,105.42,10.22,102.39,1.06
T10,67.699,111.49,25.7,105.26,1.16,108.15,11.18,98.8,1.12,110.39,26.9,117.0,1.12,104.73,11.0,113.35,1.08
T1,68.021,113.8,26.4,100.4,0.98,103.57,10.08,105.72,0.97,112.7,23.54,101.09,1.03,111.14,10.92,99.05,1.02
T7,68.321,98.75,24.45,108.94,1.02,105.39,9.97,104.7,1.02,105.24,23.56,111.56,1.09,100.95,9.66,105.1,1.09
T8,70.212,102.96,28.33,116.03,1.08,109.27,11.05,106.08,1.09,105.81,28.45,110.7,1.02,108.4,10.16,104.75,0.99
T9,70.236,105.49,27.21,101.96,1.08,96.78,10.24,104.52,1.01,96.66,25.12,110.96,0.96,101.74,10.98,95.47,0.97
T6,70.597,115.9,26.64,102.81,0.98,101.72,10.25,101.15,1.09,116.68,26.06,98.81,0.98,103.73,9.69,98.13,1.15
T4,70.78,97.27,25.05,114.2,1.03,104.7,11.51,92.82,1.02,108.83,27.05,114.64,1.1,101.72,10.78,95.2,0.94
T2,70.988,110.72,28.21,107.45,1.06,94.08,9.89,95.27,1.15,103.5,25.24,114.49,1.13,107.86,10.65,97.96,1.01
T3,74.223,117.38,28.56,109.62,1.0,108.68,10.28,108.63,1.05,113.23,27.05,106.26,0.99,106.53,10.41,110.75,1.09
T6,77.994,100.62,25.39,103.28,1.06,111.18,9.94,96.55,1.01,111.86,23.94,107.73,1.06,107.82,10.5,94.62,1.13
T2,80.294,110.66,29.24,101.14,1.07,107.37,11.08,104.28,1.11,109.66,26.96,101.67,1.11,105.74,10.72,104.86,1.12
T8,80.539,100.19,25.68,101.16,1.13,106.72,10.59,111.25,1.0,107.4,29.12,114.38,1.07,102.13,10.29,115.14,1.04
T1,82.809,112.06,26.65,103.96,1.07,112.48,10.82,101.98,1.08,98.37,23.78,99.67,0.99,105.18,10.27,105.68,0.99
T7,83.719,103.09,23.09,102.27,1.05,105.38,9.48,111.66,1.05,101.26,26.12,109.18,1.13,95.29,11.19,113.86,1.12
T10,84.279,114.08,25.1,102.19,1.15,111.6,10.2,106.59,1.16,115.04,24.47,115.27,1.15,100.67,10.31,100.78,1.04
T6,86.049,101.91,24.42,108.64,1.06,107.0,10.56,105.77,1.1,115.61,27.33,107.62,1.06,99.8,10.23,108.12,1.11
T6,87.291,112.95,26.56,109.7,1.06,108.65,10.99,103.66,1.04,100.6,27.44,111.73,1.02,107.35,10.81,106.93,1.15
T2,87.735,103.87,27.51,113.01,1.01,109.16,9.73,103.19,1.13,115.64,25.27,100.9,1.15,107.64,10.6,109.07,1.02
T4,88.433,102.58,27.45,113.05,1.05,111.25,11.33,105.45,0.98,103.9,25.85,112.96,1.07,107.11,10.43,96.26,0.99
T6,89.872,114.32,27.0,111.17,1.04,95.96,10.75,109.93,1.1,116.25,24.72,113.01,0.98,95.8,11.42,98.24,1.11
T5,91.413,97.26,27.0,98.77,1.05,109.54,10.5,102.94,0.99,100.26,27.94,99.43,1.09,102.54,10.56,99.32,1.03
T2,93.061,103.57,26.9,106.25,1.1,106.97,10.83,107.29,1.14,100.2,28.73,115.13,1.0,101.06,10.22,100.94,1.01
T5,93.218,113.79,27.59,99.86,1.07,95.64,10.02,104.18,1.12,103.23,27.96,92.41,1.03,104.13,11.1,106.12,1.14
T1,94.134,102.28,24.82,109.44,1.03,107.83,10.46,105.06,1.1,114.03,26.99,113.52,1.0,97.77,10.88,96.71,1.08
T2,95.75,100.75,29.27,106.25,1.02,96.67,11.14,105.31,1.02,112.51,26.41,111.03,1.14,97.6,9.67,106.12,1.07
T5,95.809,105.73,28.21,95.13,0.97,102.54,11.15,103.2,1.01,105.61,24.68,101.52,1.11,97.2,10.07,93.41,0.96
T8,96.443,110.81,27.79,110.72,1.02,105.34,11.41,99.72,1.09,103.26,26.62,104.1,1.12,97.77,10.56,114.39,1.0
T8,97.785,109.28,27.4,118.21,1.16,107.95,10.96,116.8,1.13,110.59,25.48,111.44,1.12,102.67,10.91,106.99,0.99
T2,100.035,103.67,29.58,111.12,0.99,103.61,9.92,100.43,1.13,98.12,25.54,107.61,1.0,96.09,9.68,96.26,1.18
T4,101.891,105.14,29.28,116.91,1.06,104.89,10.37,105.5,1.07,107.5,25.18,104.15,1.09,107.61,10.92,106.64,1.07
T2,102.423,106.72,27.75,115.86,1.13,98.18,9.42,109.67,1.01,112.64,28.3,111.88,1.02,103.41,11.05,94.66,1.03
T8,103.782,99.82,26.08,114.83,1.16,93.43,11.56,106.98,1.1,104.28,28.35,115.76,1.07,93.59,11.38,104.98,1.0
T8,104.079,111.62,26.96,101.33,1.13,108.69,11.64,117.4,1.09,111.48,27.12,114.08,1.02,95.26,11.05,106.63,0.97
T7,104.157,103.27,23.19,101.8,0.99,94.8,9.55,114.38,1.03,107.69,24.78,107.83,1.06,106.18,10.06,114.88,1.05
T8,104.174,107.47,29.62,100.68,1.09,97.45,11.2,109.82,1.04,114.81,26.95,107.81,1.11,95.9,11.0,109.21,1.1
T4,104.616,112.22,26.17,111.6,1.04,108.26,10.23,106.84,0.99,98.54,28.6,100.19,1.12,99.56,11.82,105.45,1.09
T4,104.717,100.61,25.72,117.6,1.1,105.31,11.04,98.34,0.99,99.13,27.34,104.27,1.14,109.54,10.18,99.11,1.08
T6,106.268,116.92,25.19,106.28,1.07,111.92,9.85,94.51,0.99,103.35,25.62,112.5,1.08,103.31,9.93,106.04,1.14
T2,106.7,106.68,28.8,105.28,1.01,95.77,9.46,98.87,1.17,113.22,27.62,101.2,1.12,105.82,11.17,98.16,1.08
T3,107.984,107.13,26.62,102.87,1.05,106.67,10.67,115.37,1.07,115.84,27.82,109.98,1.14,100.58,10.26,110.93,0.96
T9,110.543,106.16,27.6,105.27,1.01,101.7,10.29,106.96,1.01,107.9,27.5,103.7,1.0,108.31,10.12,110.39,0.98
T7,110.725,96.79,25.38,115.87,1.1,109.36,9.65,104.98,1.09,108.38,26.95,104.29,1.13,99.89,11.05,112.26,1.1
T9,112.326,109.35,25.65,102.11,1.04,95.82,10.86,108.58,1.05,102.16,28.1,104.96,1.09,98.8,11.15,110.68,1.09
T1,114.501,100.74,25.09,104.93,1.07,111.38,9.63,108.84,1.01,105.89,25.17,98.42,0.98,108.76,9.99,97.25,1.02
T3,115.374,101.98,28.44,100.1,1.02,100.53,11.54,101.57,0.99,116.9,26.52,108.71,1.13,107.26,11.08,104.82,0.97
T5,117.545,110.74,26.5,98.39,1.08,99.47,10.51,95.84,1.06,109.11,25.16,96.35,1.08,95.38,9.47,101.49,1.05
T2,118.41,103.22,27.07,97.76,1.17,95.8,10.97,99.58,1.03,104.83,27.11,102.44,1.01,101.02,10.25,109.67,1.14
T6,119.864,105.02,25.31,96.66,1.01,111.62,10.13,100.37,1.05,118.54,28.3,108.81,1.14,102.74,9.99,102.24,1.1
T6,120.307,106.2,26.22,96.5,1.1,110.97,10.69,109.51,1.13,108.05,26.65,102.01,1.1,103.99,10.6,107.08,1.02
T3,120.963,112.62,26.46,105.15,1.03,98.32,11.68,110.53,0.96,99.5,27.0,101.69,1.11,98.27,10.12,101.3,0.98
T6,122.231,106.51,25.33,99.66,0.99,101.69,10.39,106.9,1.1,108.62,27.66,98.13,1.1,107.61,11.1,93.21,1.04
T9,122.338,108.1,28.58,115.59,0.99,104.65,10.38,99.0,1.02,96.67,26.93,102.1,1.0,95.58,10.11,110.17,0.94
T1,123.435,96.08,25.29,96.4,0.99,107.05,10.34,96.72,1.09,103.52,24.51,113.86,0.93,99.32,9.73,96.64,1.12
T4,124.812,111.28,27.77,101.24,1.15,105.27,11.32,102.25,1.03,99.39,26.27,116.32,1.03,96.24,10.38,107.42,1.03
T10,124.94,112.03,26.16,103.27,1.13,102.75,11.6,112.2,1.16,101.42,25.54,101.3,1.12,109.38,11.42,96.45,1.15
T7,126.716,97.95,27.22,100.55,1.12,98.33,11.08,98.54,1.03,103.26,23.72,115.22,1.1,94.39,10.34,99.59,0.98
T1,127.542,101.7,27.4,105.14,1.01,106.56,10.03,99.71,0.98,101.7,25.74,102.47,1.04,102.9,10.45,103.5,1.09
T7,127.747,94.57,23.53,114.93,1.05,106.23,11.14,110.97,1.03,108.47,24.28,108.52,1.14,95.06,9.6,97.44,0.97
T2,128.304,114.93,26.9,98.2,1.15,95.95,11.05,109.22,1.14,101.36,28.12,114.36,1.14,101.06,9.46,97.58,1.18
T8,128.451,110.34,28.16,101.33,1.06,104.55,11.22,106.86,1.08,108.04,26.82,100.78,1.1,96.39,11.51,108.88,1.07
T8,129.644,108.59,28.84,111.44,1.06,103.77,11.5,107.81,1.06,102.44,29.42,112.95,1.14,94.29,10.66,116.93,1.06
T9,130.227,107.02,26.67,114.39,1.12,107.79,11.54,110.87,1.06,111.9,25.46,98.28,0.98,91.92,11.35,94.62,1.06
T7,131.045,98.57,23.33,115.04,1.01,107.31,9.98,111.08,0.98,109.28,24.14,114.18,1.04,97.92,9.54,97.86,1.13
T3,131.77,116.96,28.64,98.79,1.0,102.88,11.11,109.42,1.11,115.17,28.45,110.92,1.09,103.09,10.26,100.65,1.05
T2,131.807,112.16,27.0,110.28,1.11,109.44,10.11,101.57,1.03,102.4,27.46,106.56,1.1,106.57,9.88,104.12,1.1
T7,133.316,100.5,25.75,112.32,1.11,93.91,9.96,103.32,0.98,100.82,23.58,113.21,1.11,106.12,9.54,99.04,1.1
T6,133.878,111.25,26.99,109.93,1.14,107.88,10.51,102.4,1.11,104.44,25.19,109.93,0.98,99.26,10.55,99.97,1.0
T6,134.469,103.04,27.68,96.68,1.0,100.13,10.85,100.1,1.15,113.53,27.6,114.1,1.08,108.06,9.74,103.99,1.09
T5,135.728,105.62,28.41,92.56,0.95,97.1,10.15,102.93,1.14,98.46,25.34,94.87,1.09,102.18,10.43,102.96,0.99
T8,135.735,100.6,27.19,115.52,1.1,102.09,11.73,103.55,1.13,115.1,29.27,113.83,1.05,98.47,11.72,103.62,1.0
T9,136.945,108.48,25.01,101.25,1.01,96.86,11.57,100.81,0.99,100.26,26.83,101.54,1.06,102.98,10.64,103.3,1.05
T8,138.163,110.91,27.72,112.36,1.02,95.17,10.69,111.04,1.04,101.82,27.61,113.95,1.08,108.31,11.28,117.02,1.01
T1,139.612,111.6,25.03,112.38,1.07,110.52,9.86,97.1,1.11,105.23,24.79,99.48,1.03,97.33,10.58,108.96,1.12
T10,140.906,118.0,23.95,105.52,1.05,110.18,10.89,113.38,1.0,105.76,23.28,109.4,0.99,104.92,10.46,109.55,1.02
T2,142.074,107.57,25.31,113.98,1.02,101.72,10.04,97.9,1.1,100.87,26.66,105.4,0.99,104.85,10.91,101.23,1.1
T6,142.239,106.74,28.3,101.7,1.0,107.84,9.68,95.91,1.15,115.79,25.42,101.32,0.99,95.72,10.33,95.3,1.12
T4,142.831,107.29,27.06,117.73,1.12,110.13,10.78,100.01,1.04,97.96,29.47,113.16,1.01,101.3,11.67,103.3,1.03
T9,142.987,101.04,27.21,108.28,1.0,103.82,10.8,97.56,1.03,98.92,24.83,111.51,1.07,108.23,10.84,94.81,0.96
T10,143.245,117.15,23.72,108.81,1.1,105.67,10.8,104.74,1.06,103.22,23.1,103.47,0.99,109.07,11.65,107.72,1.04
T7,144.795,106.63,26.44,102.76,1.17,102.78,10.27,107.76,1.12,101.74,26.12,114.74,1.13,108.44,10.74,106.19,1.02
T5,144.829,111.04,27.95,99.84,0.95,97.81,9.42,94.6,1.1,100.26,24.69,100.7,0.99,98.7,10.88,108.63,1.13
T4,145.406,110.97,26.73,103.71,1.06,105.01,11.57,93.55,0.92,104.55,24.89,101.35,1.04,95.67,11.79,98.43,1.01
T7,148.453,109.65,23.18,110.71,1.02,95.05,9.46,109.13,1.12,99.36,22.94,109.96,1.1,97.73,9.55,102.39,1.12
T5,149.741,106.65,26.77,95.94,1.02,99.94,9.56,109.64,1.06,113.75,27.54,93.64,0.97,102.93,10.3,103.37,0.98
T4,155.459,99.87,28.3,109.74,1.11,97.47,10.87,107.1,0.92,99.42,26.19,116.69,1.17,102.02,11.85,101.71,1.05
T4,156.523,96.03,29.04,114.22,1.16,102.16,10.43,104.95,0.97,108.17,29.27,116.69,1.0,102.49,10.69,99.36,1.09
T3,157.153,110.01,28.9,105.19,0.97,100.1,10.78,109.36,0.95,111.53,26.04,105.73,1.09,95.31,11.1,116.68,1.03
T7,159.418,102.68,26.53,109.66,1.13,98.99,10.24,108.34,0.98,108.03,24.54,116.6,1.1,107.13,11.08,103.4,1.05
T7,160.94,106.54,26.15,113.18,1.07,107.9,10.36,100.6,1.12,95.57,25.69,101.4,1.06,99.2,9.58,101.66,1.08
T7,161.386,95.43,24.51,106.16,1.0,95.86,11.11,101.84,1.02,110.28,23.5,103.09,1.0,100.72,9.94,104.44,0.99
T4,162.577,96.03,25.62,113.49,1.06,104.55,11.06,103.3,1.01,109.49,25.98,106.28,1.04,102.4,11.46,98.75,1.0
T4,163.228,102.28,26.53,113.97,1.0,98.69,10.06,109.4,1.04,106.75,27.84,117.31,1.01,105.5,10.96,94.24,1.01
T5,163.258,100.84,25.3,94.55,1.07,95.7,9.92,97.77,1.01,98.46,25.39,99.93,1.06,95.29,10.89,102.55,1.11
T3,163.79,116.45,26.14,111.26,1.14,106.53,10.1,112.21,1.07,103.27,26.43,115.48,1.03,96.75,11.08,116.29,0.97
T8,164.09,112.8,25.46,111.06,1.16,108.3,9.98,101.94,1.09,107.7,26.53,105.91,1.08,105.08,10.82,108.61,1.0
T5,164.24,107.75,28.1,106.11,0.96,106.96,9.8,107.15,1.07,106.59,26.14,104.35,0.98,100.09,10.17,104.65,1.09
T10,164.677,109.74,26.57,111.0,1.06,114.15,10.72,111.08,1.0,115.85,27.07,104.11,1.12,100.39,10.11,103.13,1.12
T1,164.8,112.22,25.12,106.79,0.96,102.13,9.58,100.95,0.97,104.8,24.0,104.04,1.02,109.1,10.53,98.48,1.01
T8,165.449,112.4,27.01,108.71,1.15,97.28,10.56,117.67,0.99,111.5,28.7,101.99,1.0,94.56,10.49,109.63,1.03
T3,166.231,107.21,25.02,105.5,0.97,108.68,10.49,113.01,1.0,106.37,29.39,106.14,1.09,96.96,11.58,100.44,1.01
T1,166.372,98.5,25.86,96.95,1.04,108.6,9.42,100.84,1.09,100.61,26.52,97.39,1.0,111.42,9.41,107.04,1.0
T7,167.729,103.08,26.87,99.97,1.09,97.01,11.22,105.83,0.96,105.77,27.0,99.66,1.09,93.72,9.5,114.38,1.08
T5,169.409,106.99,24.39,105.74,1.09,100.44,11.04,102.4,1.03,108.11,26.04,108.42,0.98,106.64,9.54,108.5,1.1
T2,170.257,108.01,27.02,111.72,1.02,94.32,9.88,107.3,1.07,105.95,28.21,100.46,0.99,107.37,10.84,102.69,1.13
T10,170.664,100.3,26.25,110.28,1.16,113.82,11.73,100.62,1.08,103.63,26.51,117.5,1.13,113.79,11.48,101.14,1.12
T4,170.686,103.01,28.27,109.74,1.11,98.36,11.25,107.82,0.98,100.52,25.35,117.8,1.15,98.57,11.1,96.97,1.09
T9,170.724,109.57,27.63,102.89,1.1,92.82,10.95,103.57,0.95,97.54,28.53,108.03,1.07,105.31,10.7,102.18,1.03
T7,171.025,107.77,25.97,111.01,1.17,93.78,9.93,105.48,1.03,98.55,26.39,111.33,1.08,95.07,10.58,100.4,0.99
T5,171.163,112.53,25.94,100.04,0.99,108.3,10.58,94.93,0.98,98.6,26.53,99.48,1.1,95.5,10.31,101.39,1.09
T4,172.062,104.14,26.38,101.84,1.06,112.68,11.7,97.63,1.08,107.66,25.86,102.08,1.01,109.82,11.42,98.89,0.92
T3,172.342,114.82,25.8,113.77,1.02,105.66,10.73,106.55,0.99,102.14,26.15,98.22,1.11,108.96,10.55,106.68,1.05
T4,172.675,96.25,27.42,103.93,1.13,112.22,11.57,93.56,0.99,111.27,27.09,114.91,1.11,104.31,10.24,98.06,0.94
T2,172.685,112.69,27.02,98.59,1.12,96.44,9.68,106.82,1.06,99.3,26.48,110.17,1.16,110.22,9.86,97.41,1.02
T1,173.316,108.08,25.47,104.94,1.1,100.92,10.93,100.33,1.07,101.32,27.78,101.7,0.98,98.42,10.24,107.21,1.04
T8,173.362,97.8,27.65,109.45,1.11,104.74,11.71,109.82,1.0,116.04,25.03,115.56,1.08,106.48,11.09,116.57,1.08
T4,173.842,99.85,29.39,113.44,1.16,98.54,10.46,97.25,1.04,100.87,25.36,104.23,1.1,97.1,11.46,108.71,0.97
T6,173.938,115.61,24.16,112.3,1.14,102.26,10.03,94.82,1.16,111.12,25.56,112.38,1.01,105.95,11.2,94.91,1.05
T4,174.002,100.49,28.82,110.29,1.12,100.83,11.27,99.15,1.05,110.16,26.38,103.06,1.13,110.79,10.23,107.32,0.95
T8,174.046,108.22,28.88,106.67,1.11,104.54,10.28,108.38,1.07,112.64,28.68,102.19,1.09,98.35,11.46,101.93,1.09
T4,175.743,107.08,27.35,104.77,1.08,106.38,11.06,96.16,0.99,104.36,28.37,116.57,1.17,95.81,10.5,98.72,1.07
T1,176.828,106.39,24.03,103.6,0.95,98.59,10.91,113.95,1.01,103.9,27.2,104.97,1.03,110.73,9.97,111.79,1.08
T10,178.23,99.51,25.02,109.08,1.02,115.02,11.28,112.2,1.07,113.62,26.06,117.22,1.14,104.65,11.2,98.98,1.17
T3,179.877,107.97,25.21,101.56,1.03,110.09,10.39,117.24,0.99,107.06,26.4,99.99,1.13,102.22,10.18,111.83,1.0
