task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T2,0.109,113.02,1.07,1.06,103.61,1.06,98.3,1.11,0.93,113.71,1.13,0.97,101.07,0.98,104.12,0.98,1.04
T4,0.194,103.73,1.03,1.09,103.18,1.09,113.77,1.05,1.09,104.11,1.12,1.08,101.8,1.0,105.06,0.96,1.09
T1,0.699,104.61,1.06,1.01,107.79,0.99,98.42,1.01,1.05,108.49,0.98,1.12,105.91,1.0,97.25,0.96,1.14
T4,1.146,92.04,1.02,1.08,101.59,1.11,106.84,1.01,1.09,92.05,1.0,1.03,96.87,1.02,104.99,1.02,1.04
T1,1.155,100.43,1.02,0.98,103.76,1.02,103.56,1.01,1.12,112.06,1.1,1.03,108.4,1.08,98.31,1.02,1.03
T2,1.686,109.25,1.17,1.03,92.33,1.02,111.76,1.08,1.02,106.52,1.16,0.98,100.13,1.0,110.47,1.06,0.93
T1,1.748,113.68,1.06,1.09,113.73,0.96,112.18,1.07,1.04,111.14,1.13,1.12,106.34,0.99,110.73,1.0,1.05
T2,2.003,110.45,1.05,0.96,94.28,1.02,97.58,1.02,1.07,99.58,1.14,1.06,92.25,1.0,111.06,1.0,1.08
T4,2.193,99.77,0.99,1.01,109.97,1.08,110.99,1.08,1.1,94.36,1.06,0.98,105.76,1.12,114.81,1.06,0.96
T1,2.197,106.32,1.07,1.09,104.66,0.95,111.81,1.03,1.07,112.62,0.98,0.99,102.6,1.09,109.15,1.01,1.1
T2,2.939,98.53,1.08,1.1,96.6,1.12,102.69,1.11,0.93,113.1,1.17,0.98,108.1,0.99,97.09,1.11,1.08
T1,3.207,107.26,0.97,1.12,106.41,0.97,98.29,0.95,1.06,111.53,0.98,1.07,117.44,1.01,103.85,1.08,0.98
T2,3.703,107.19,1.04,1.03,109.18,1.03,100.97,1.01,1.01,102.71,1.03,0.99,106.87,1.1,94.55,1.04,1.0
T1,3.983,116.34,1.09,1.03,108.39,1.07,112.59,1.02,0.99,101.62,0.99,1.04,117.01,1.02,99.14,0.96,1.16
T3,4.407,108.99,1.08,1.02,99.93,1.1,97.67,1.03,1.08,105.78,1.08,1.07,97.8,1.01,109.87,1.01,1.1
T1,4.411,104.8,1.1,0.99,118.81,0.94,97.19,1.04,1.03,115.64,1.05,1.07,112.6,1.09,97.84,1.03,1.1
T1,4.428,99.37,1.06,1.1,110.33,0.98,103.78,1.08,1.07,105.37,1.08,1.06,119.28,0.96,111.33,0.99,1.06
T3,4.68,96.93,1.1,0.96,107.63,1.01,110.73,1.04,0.97,103.63,1.13,1.05,113.8,1.01,98.59,1.11,0.95
T3,4.694,96.81,1.02,0.95,98.27,1.01,105.68,1.12,1.11,100.2,1.0,0.97,104.63,0.99,98.8,1.04,1.06
T2,4.73,112.95,1.14,0.99,102.51,1.02,109.89,1.0,0.99,105.54,1.07,0.99,98.74,1.15,97.02,1.07,1.03
T4,4.86,93.66,1.11,1.08,99.13,1.17,103.13,1.0,1.09,97.63,1.06,0.97,110.56,1.07,109.14,1.09,1.0
T1,5.208,107.14,1.02,0.98,102.81,1.07,104.91,1.0,1.1,106.36,0.95,1.0,103.37,1.11,108.15,1.06,1.07
T1,5.234,106.23,1.05,1.1,105.21,1.08,98.73,1.02,1.1,100.73,1.04,0.98,108.98,0.95,107.37,0.96,1.09
T1,5.338,103.75,1.11,1.09,110.21,1.05,96.54,1.04,1.0,116.84,1.06,0.96,116.57,1.04,102.55,0.95,1.06
T2,5.375,104.76,1.12,1.09,107.02,0.97,103.43,1.12,1.03,105.2,1.05,1.0,91.99,1.14,107.54,1.06,1.05
T2,6.302,114.48,1.03,1.03,100.01,1.07,109.7,1.1,0.98,104.59,1.17,1.08,98.96,1.03,101.29,0.97,1.04
T3,6.402,96.19,1.02,1.01,111.99,1.02,103.64,1.04,1.05,103.17,1.06,1.07,100.8,0.95,101.58,1.0,0.98
T3,6.577,95.27,1.06,1.01,111.55,1.04,101.13,1.16,0.94,97.78,1.13,1.07,111.74,0.98,102.63,0.99,0.98
T2,6.644,101.62,1.06,1.0,105.08,1.02,109.25,1.1,0.97,109.29,1.09,1.1,98.32,1.06,96.24,0.99,1.02
T2,7.119,97.82,1.03,1.11,94.3,1.0,98.15,1.03,1.07,100.77,1.06,1.08,94.85,0.99,96.36,1.05,1.02
T1,7.214,110.39,1.03,1.07,114.55,0.98,110.32,1.03,1.04,116.15,1.01,1.05,102.13,0.95,95.6,0.97,1.11
T2,7.778,100.01,1.01,1.1,100.85,1.05,112.03,1.15,0.93,106.98,1.09,0.97,95.45,0.98,100.56,1.02,1.04
T2,8.873,114.81,1.09,1.1,98.37,1.03,101.18,1.05,1.0,104.75,1.1,1.0,109.08,1.08,107.9,1.14,1.07
T1,8.987,106.32,1.1,1.04,115.27,0.97,99.92,1.02,1.16,116.4,1.1,1.03,108.32,1.08,96.27,1.07,0.98
T4,9.035,96.62,0.98,1.07,98.26,1.06,100.96,1.04,0.97,108.43,0.99,1.05,110.24,1.11,99.46,1.03,1.09
T2,10.29,111.43,1.06,0.99,93.94,1.1,95.26,1.09,0.98,98.02,1.17,1.09,92.76,1.06,110.32,1.09,0.99
T3,10.47,108.02,1.06,1.06,113.55,0.95,111.94,1.1,1.04,108.98,1.1,1.01,104.16,1.08,109.74,1.1,1.03
T4,10.729,93.63,1.1,1.04,96.87,1.06,99.08,1.0,1.1,104.65,1.12,1.08,96.6,1.14,99.4,1.06,0.97
T1,11.139,104.45,1.03,1.03,105.43,0.95,106.68,0.94,1.15,104.19,1.08,1.1,103.18,1.1,96.88,1.03,1.07
T4,11.166,95.14,0.99,0.98,99.05,1.03,99.11,1.06,1.02,102.39,1.04,1.08,112.94,1.11,104.25,0.96,0.96
T2,11.274,97.95,1.06,1.02,98.72,1.06,96.92,1.09,1.0,113.26,1.01,1.0,96.85,1.1,103.74,1.02,1.0
T3,11.343,95.68,1.09,0.94,99.2,1.03,111.65,1.14,0.99,95.17,1.08,0.95,106.05,1.11,109.36,1.05,1.03
T2,11.805,114.64,1.01,1.1,92.26,1.12,103.3,1.08,1.03,109.16,1.03,1.12,106.4,1.13,97.53,1.11,0.96
T1,12.029,113.54,1.03,1.02,105.43,0.98,104.85,1.09,1.04,108.77,1.06,1.09,111.6,0.99,96.54,1.03,1.07
T1,12.061,110.34,1.01,1.03,103.37,1.04,99.66,0.98,1.06,113.36,1.04,0.97,103.37,1.0,109.94,1.07,1.08
T3,12.092,99.6,0.99,1.09,113.5,1.09,113.3,1.04,1.03,102.72,1.05,1.0,112.91,1.05,104.16,1.08,1.0
T3,12.644,101.49,1.04,0.96,99.54,1.02,99.78,1.08,0.97,103.92,1.13,1.09,105.39,1.12,108.69,1.12,1.03
T1,12.955,101.58,1.1,1.02,114.7,0.98,109.76,1.02,1.13,116.54,1.09,1.04,110.29,1.02,110.28,0.96,1.04
T1,13.156,99.37,1.01,1.09,116.36,0.99,104.94,0.93,1.1,114.29,1.08,1.08,109.94,1.05,96.22,1.02,1.09
