id,type,size,urgency,status,assigned_machine,arrival_time,execution_time,start_time,completion_time,deadline,extended_deadline
1,TT1,103.0,BESTEFFORT,COMPLETED,cpu,0.0,"{'cpu': 1.961, 'gpu': 0.198, 'CLOUD': 0.151}",0.0,1.961,4.0,6.0
2,TT1,7.0,BESTEFFORT,COMPLETED,gpu,0.0,"{'cpu': 1.828, 'gpu': 0.231, 'CLOUD': 0.112}",0.0,0.231,4.0,6.0
3,TT1,6.0,BESTEFFORT,COMPLETED,gpu,0.052,"{'cpu': 2.26, 'gpu': 0.226, 'CLOUD': 0.114}",0.231,0.457,4.052,6.052
4,TT2,138.0,BESTEFFORT,COMPLETED,gpu,0.33,"{'cpu': 14.047, 'gpu': 1.047, 'CLOUD': 1.0}",0.457,1.504,15.33,22.83
5,TT1,447.0,BESTEFFORT,COMPLETED,gpu,1.393,"{'cpu': 1.973, 'gpu': 0.216, 'CLOUD': 0.114}",1.504,1.72,5.393,7.393
6,TT2,199.0,BESTEFFORT,COMPLETED,gpu,1.73,"{'cpu': 14.152, 'gpu': 1.426, 'CLOUD': 1.037}",1.73,3.1559999999999997,16.73,24.23
7,TT2,365.0,BESTEFFORT,COMPLETED,cpu,1.904,"{'cpu': 12.772, 'gpu': 1.363, 'CLOUD': 1.002}",1.961,14.733,16.904,24.404
8,TT2,180.0,BESTEFFORT,COMPLETED,gpu,2.39,"{'cpu': 12.569, 'gpu': 1.238, 'CLOUD': 1.016}",3.1559999999999997,4.394,17.39,24.89
9,TT2,220.0,BESTEFFORT,COMPLETED,gpu,3.707,"{'cpu': 11.173, 'gpu': 1.103, 'CLOUD': 1.115}",4.394,5.497,18.707,26.207
10,TT2,205.0,BESTEFFORT,MISSED,cpu,3.762,"{'cpu': 13.624, 'gpu': 1.452, 'CLOUD': 1.154}",14.733,inf,18.762,26.262
11,TT2,145.0,BESTEFFORT,COMPLETED,gpu,3.773,"{'cpu': 14.978, 'gpu': 1.162, 'CLOUD': 1.014}",6.525,7.687,18.773,26.273
12,TT2,195.0,BESTEFFORT,COMPLETED,gpu,3.821,"{'cpu': 10.817, 'gpu': 1.028, 'CLOUD': 1.109}",5.497,6.525,18.821,26.321
13,TT2,134.0,BESTEFFORT,COMPLETED,gpu,4.217,"{'cpu': 12.314, 'gpu': 1.469, 'CLOUD': 1.142}",11.351999999999999,12.820999999999998,19.217,26.717
14,TT2,236.0,BESTEFFORT,COMPLETED,gpu,4.363,"{'cpu': 13.915, 'gpu': 1.269, 'CLOUD': 1.097}",7.687,8.956,19.363,26.863
15,TT2,178.0,BESTEFFORT,COMPLETED,gpu,4.405,"{'cpu': 14.476, 'gpu': 1.158, 'CLOUD': 1.057}",8.956,10.113999999999999,19.405,26.905
16,TT2,117.0,BESTEFFORT,COMPLETED,gpu,4.512,"{'cpu': 14.73, 'gpu': 1.238, 'CLOUD': 1.175}",10.113999999999999,11.351999999999999,19.512,27.012
17,TT1,49.0,BESTEFFORT,MISSED,gpu,5.083,"{'cpu': 1.958, 'gpu': 0.227, 'CLOUD': 0.192}",13.957999999999998,inf,9.083,11.083
18,TT2,84.0,BESTEFFORT,COMPLETED,gpu,5.908,"{'cpu': 10.536, 'gpu': 1.137, 'CLOUD': 1.127}",12.820999999999998,13.957999999999998,20.908,28.408
19,TT1,7.0,BESTEFFORT,MISSED,gpu,6.052,"{'cpu': 1.433, 'gpu': 0.141, 'CLOUD': 0.139}",15.323999999999998,inf,10.052,12.052
20,TT2,62.0,BESTEFFORT,COMPLETED,gpu,6.145,"{'cpu': 10.15, 'gpu': 1.366, 'CLOUD': 1.08}",13.957999999999998,15.323999999999998,21.145,28.645
21,TT1,559.0,BESTEFFORT,MISSED,cpu,6.352,"{'cpu': 1.276, 'gpu': 0.154, 'CLOUD': 0.186}",26.262,inf,10.352,12.352
22,TT2,74.0,BESTEFFORT,XCOMPLETED,gpu,6.569,"{'cpu': 11.541, 'gpu': 1.202, 'CLOUD': 1.089}",22.949,24.151000000000003,21.569,29.069
